
C:\Users\AlexJ\Documents\Coding\.archived-repos\acp-beeai-ibm\beekeeper,multi-agent orchestration,"Python, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\acp-beeai-ibm\BuildACPServer,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\acp-beeai-ibm\BuildMCPServer,MCP ML server,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\acp-beeai-ibm\homebrew-beeai,BeeAI CLI,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\acp-beeai-ibm\my_acp_project,agent communication,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\acp-beeai-ibm\my_acp_project\python,Agent Communication,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\awesome-economics,economics resources,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\coding-for-economists,economics tutorial,"Python, Jupyter Book"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\deploy-api,cloud API deployment,"Python, FastAPI, Terraform, Google Cloud"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\lost-stats.github.io,statistical techniques,"HTML, CSS, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\lost-stats.github.io\Data,user contributed data,N/A
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\panoptipy,static code analysis,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\python4DS,data science book,"Python, Jupyter Book, uv, pre-commit, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\real-time-data,real-timedata ingestion,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\skimpy,dataframe summary,"Python, pandas, Polars"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\smartrappy,dependency graph analysis,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\specification_curve,specification curve,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\trial-etl-and-api,ETL API,"Python, FastAPI, Prefect, Terraform, Google Cloud, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aeturrell-repos\uk-economy-app,UK economy application,Unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\docs,documentation,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\my-ag-ui,agent UI protocol,"TypeScript, Python, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\my-ag-ui\docs,protocol documentation,"Markdown, HTML"
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\my-ag-ui\python-sdk,agent protocol SDK,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\my-ag-ui\typescript-sdk,Agent UI SDK,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\python-sdk,Agent Interaction SDK,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\python-sdk\.pytest_cache,pytest caching,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\ag-ui-repos\typescript-sdk,Agent UISDK,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm,multi-agent orchestration,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm\.claude,multi-agent scaffolding,Agency Swarm
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-2,multi-agentframework,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-2\examples,AgencySwarm examples,"Python, OpenAI, FastAPI, LiteLLM"
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-2\examples\fastapi_integration,FastAPI integration,"Python, FastAPI, Agency Swarm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-2\tests,testing,"Python, Make"
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-lab,AI agentteams,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-lab\CodeGuardiansAgency,code reviewautomation,"Python, Agency Swarm, OpenAI, GitHub API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-lab\MetaMarkAgency,Facebook marketing automation,"Python, Agency Swarm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\agency-swarm-lab\WebDevCrafters,AI web development,"Python, Next.js, Material UI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm,multi-agentframework,"Python, OpenAI Agents SDK, Pydantic"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm\.claude,multi-agent scaffolding,"Python, Claude (LLM)"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm\examples,multi-agent framework,"Python, FastAPI, LiteLLM"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm\tests,testing,"Python, Makefile"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-custom-gpt,Custom GPT integration,"Python, Firebase, OpenAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-lab,AI agentswarm,"Python, Docker, OpenAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-lab\AstraOpenSourceSwarm,agent swarm,"Python, agency_swarm, litellm, AstraDB, Gradio"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-lab\CodeGuardiansAgency,code quality analysis,"Python, Agency Swarm, GitHub API, OpenAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-lab\MetaMarkAgency,AI Facebook marketing,"Python, OpenAI, Facebook Marketing API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-lab\OpenSourceSwarm,agent swarm,"Python, agency_swarm, litellm, Gradio, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Agency_Swarm\agency-swarm-lab\WebDevCrafters,AI web development,"Python, Agency Swarm, Next.js, Material UI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\agent-zero,agentic framework,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\agent-zero\docs,multi-agent framework,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\agent.exe,AI desktop automation,"Electron, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\AgentKit,LLM agent workflow,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\AgentKit\.pytest_cache,pytest cache,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\AgentKit\examples\crafter,Crafteragent,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\AGiXT\agixt\extensions,AI agent framework,"Python, FastAPI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\AGiXT\docs,AI Automation Platform,"Python, FastAPI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\aide-ide-repos\prompts,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\aide-ide-repos\sidecar,AI coding assistant,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\aider-desk,AI coding companion,"Electron, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\alloy-voice-assistant,AI assistant,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\alphavantage-projects\AlphaVantageAPI,financial data wrapper,"Python, requests, pandas"
C:\Users\AlexJ\Documents\Coding\.archived-repos\analytics-wikistats2,web analytics,"Node.js, Vue.js, d3, CrossFilter, Fomantic UI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-computer-use-bash-and-files,AI computer use,"Python, Anthropic API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-cookbook,ClaudeAPI cookbook,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-cookbook\capabilities,Claude capability guides,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-cookbook\claude_agent_sdk,AI agent development,"Python, Jupyter, Claude SDK, MCP"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-cookbook\skills,document generation,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts,ClaudeAPI quickstarts,"Python, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts\agents,LLM agent,"Python, anthropic, mcp"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts\autonomous-coding,autonomous coding agent,"Python, Claude Agent SDK, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts\browser-use-demo,browser automation,"Python, Playwright, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts\computer-use-demo,computer use agent,"Python, Streamlit, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts\customer-support-agent,AI customer support,"Next.js, TypeScript, shadcn/ui"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-quickstarts\financial-data-analyst,financial data analysis,"Next.js, React, TailwindCSS, Recharts, Anthropic SDK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-sdk-go,Anthropic client,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-sdk-java,Anthropic Java SDK,"Java, OkHttp, Jackson"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-sdk-python,Claude SDK,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\anthropic-sdk-typescript,Claude API client,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\Auto_Jobs_Applier_AI_Agent,AI job applier,"Python, Selenium"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\basic-memory,LLMknowledge base,"Python, SQLite"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\basic-memory\tests,dual-backend testing,"Python, pytest, SQLite, Postgres, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\claude-code,AI coding assistant,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\courses,Anthropic AI courses,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\courses\anthropic_api_fundamentals,Anthropic API,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\courses\prompt_engineering_interactive_tutorial,promptengineering,"Markdown, HTML, CSS, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\courses\prompt_evaluations,prompt evaluation,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\courses\real_world_prompting,prompt engineeringtutorial,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\courses\tool_use,Claude tool use tutorial,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\devcontainer-features,Devcontainer feature,"Shell, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\evals,language model evaluation,Data
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\evals\advanced-ai-risk,AI safety datasets,"Python, JSONL"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\evals\persona,LLM persona evaluation,JSONL
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\evals\sycophancy,sycophancy evaluation,"JSONL, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\anthropic-repos\evals\winogenerated,Winogender dataset,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\blog-replication-files,data replication,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\counter-fact,economic forecasting,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\gpq,government procurement,"SQL, Python, BigQuery"
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\gpq\data,government procurement documentation,"BigQuery, Markdown"
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\repeci,RePEc data interface,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\repeci\tutorials,citation network analysis,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\searchcommons,search engine configuration,Google Custom Search
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\smq,social media queries,"SQL, Google BigQuery"
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\twitter-nodes,Twitter network analysis,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\antontarasenko\twitter-nodes\tutorials,social networkanalysis,"Python, Jupyter Notebook"
C:\Users\AlexJ\Documents\Coding\.archived-repos\AnythingLLM,document chat AI,"React, NodeJS"
C:\Users\AlexJ\Documents\Coding\.archived-repos\AnythingLLM\.devcontainer,LLMdevelopment,"Node.js, React, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\AnythingLLM\extras\translator,autotranslation,"Node.js, Ollama"
C:\Users\AlexJ\Documents\Coding\.archived-repos\AnythingLLM\server\storage,LLM storage,"LanceDB, SQLite"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Apify\apify-client-js,ApifyAPI client,JavaScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\astral-sh-repos\ruff,Python code quality,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\astral-sh-repos\ruff\fuzz,Ruff fuzzing,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\astral-sh-repos\ruff\playground,Ruff playground,"React, Vite, Monaco Editor, Cloudflare Workers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\astral-sh-repos\uv,Python package manager,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\astral-sh-repos\uv\crates,Python package manager,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\agent-protocol,agent protocol,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT,AI agent platform,"Python, JavaScript, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT\autogpt_platform,AI agentplatform,"Python, TypeScript, React, Docker, PostgreSQL, Redis, RabbitMQ"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT\classic,autonomous AI agents,"Python, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT-Forge,AI agentscaffolding,"Python, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT-Forge\benchmark,agent benchmarking,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT-Forge\forge,AI agent builder,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT-Forge\frontend,Flutter AI client,"Flutter, Dart"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT-Plugin-Template,Auto-GPT plugin,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Auto-GPT-Plugins,AI agentextensibility,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT,AI agent platform,"Python, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT\autogpt_platform,AIagent platform,"Python, TypeScript, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT\classic,autonomous AI agent,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT-Builder,React UI builder,"React, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT-Code-Ability,AI coding assistant,"Python, Docker, Prisma, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT-Code-Ability\frontend,localdevelopment,"HTML, CSS, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPTQ-API,LLM text generation,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT_Wizard,AutoGPT installer,"Bash, Ubuntu, WSL2"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\AutoGPT_Wizard\ChromeOS,ChromeOS automation,"Bash, Docker, Poetry"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\autostandup,Discord standup bot,"Python, Flask, MySQL, discord.py"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\auto_gpt_flutter_client,Flutter client,"Flutter, Dart"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Catalysts,AutoGPT conversation tracker,"Markdown, Git"
C:\Users\AlexJ\Documents\Coding\.archived-repos\auto-gpt-repos\Nexus,team knowledgebase,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\AutoAgents-main,multi-agent generation,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\AutoAgents-main\autoagents\system,multi-agent scaffolding,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen-0.2-repos\autogen-0.2,multi-agent AI,"Python, .NET"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen-0.2-repos\autogen-0.2-ui,AgentChat UI,"Next.js, FastAPI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen-0.2-repos\autogenstudio-skills,AI agenttools,"Python, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen-0.2-repos\my-autogen-0.2,agentic AI,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen-0.4-repos\autogen,multi-agent AI,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\AutoGen_1\autogen,multi-agent AI,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\AutoGen_1\autogen-studio-dockerfile,Autogen Studio,"Docker, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen_2,multi-agent AI,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen_2\dotnet,AI agentframework,"C#, .NET"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogen-repos\autogen_2\python,multi-agentframework,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogroq-repos\AutoGrok,placeholder,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogroq-repos\AutoGroq_1,dynamic AI agent generation,"Python, Streamlit, Autogen"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogroq-repos\AutoGroq_2,AI agent generation,"Python, Streamlit, Autogen"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogroq-repos\AutoGroq_v1,AI AgentGenerator,"Python, Streamlit, Autogen"
C:\Users\AlexJ\Documents\Coding\.archived-repos\autogroq-repos\pocketgroq_1,Contextual AI Toolkit,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\autoscraper-llm,web scraping,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\awesome-powershell,PowerShellresources,PowerShell
C:\Users\AlexJ\Documents\Coding\.archived-repos\awesome-repos\awesome-ml,awesome ML list,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\awesome-repos\shopping-guru,shopping assistant,"Python, Streamlit, Playwright"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning,LLM fine-tuning,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\.runpod,LLM post-training,"Python, PyTorch, HuggingFace Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\devtools,debuggingconfig,Unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\alst,long sequence training,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\apertus,LLM fine-tuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\arcee,LLM fine-tuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\archived,archived examples,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\devstral,LLM fine-tuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\distributed-parallel,ND parallelism,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\gemma3n,multimodal fine-tuning,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\glm46v,vision-language model finetuning,"Python, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\gpt-oss,LLM fine-tuning,"Python, PyTorch, Hugging Face"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\granite4,LLM fine-tuning,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\hunyuan,LLM fine-tuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\internvl3_5,vision language finetuning,"Python, Axolotl, timm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\jamba,LLM fine-tuning,"Python, PyTorch, DeepSpeed"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\kimi-linear,LLM fine-tuning,"Python, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\LiquidAI,LLM fine-tuning,"Python, PyTorch, Axolotl, HuggingFace Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\llama-2,Llama-2 training,"Python, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\llama-3,LLM fine-tuning,"Python, PyTorch, HuggingFace Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\llama-4,llama 4 training,"Python, PyTorch, Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\magistral,LLM fine-tuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\mimo,LLM fine-tuning,"Axolotl, PyTorch, HuggingFace Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\ministral,LLM fine-tuning,"Python, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\ministral3,LLMfine-tuning,"Python, PyTorch, Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\mistral,LLM fine-tuning,"Python, Axolotl, Accelerate, DeepSpeed"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\mistral-small,vision fine-tuning,"Python, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\olmo3,LLM fine-tuning,"Python, Axolotl, HuggingFace Transformers, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\orpheus,audio TTS finetuning,"Python, PyTorch, HuggingFace Transformers, datasets, SNAC"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\phi,LLMfine-tuning,"Python, PyTorch, DeepSpeed"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\seed-oss,LLM fine-tuning,"Python, Axolotl, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\slurm,multi-node training,bash
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\smolvlm2,multimodal finetuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\streaming,LLM training,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\swanlab,experiment tracking,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\trinity,LLMfine-tuning,"Python, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Axoloti_Fine_Tuning\examples\voxtral,Voxtral fine-tuning,"Python, PyTorch, Axolotl"
C:\Users\AlexJ\Documents\Coding\.archived-repos\big-AGI,multi-model AI suite,"React, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\big-AGI\docs,AI chat,"React, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\big-AGI\tools\ai,repo structure generator,"Bash, Git"
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome,web toolchain,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\benchmark,formatter linter benchmark,"Node.js, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_cli,CLI tool,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_console,console markup library,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_css_formatter,CSS formatter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_css_parser,CSS parser,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_deserialize,deserialization framework,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_diagnostics,error diagnostics,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_diagnostics_categories,diagnostic registry,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_formatter,code formatter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_fs,path utilities,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_graphql_formatter,GraphQL formatting,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_json_formatter,JSON formatter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_json_parser,JSON parser,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_js_formatter,JavaScript formatter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_js_parser,JavaScript parser,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_lsp_converters,LSP converters,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_markup,JSX markup,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_ungrammar,grammarDSL,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\biome_yaml_parser,YAML parser,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\crates\tests_macros,automated test generation,Rust
